-18.600,48.900,49.800,6.527,6.579,1.298,-0.696,-1.318,1.446
-23.250,43.950,47.400,7.705,4.666,0.244,-0.618,-1.356,1.794
-33.150,34.950,43.350,8.801,3.893,-0.668,-0.269,-1.639,2.289
-39.000,22.950,36.750,9.677,2.686,-1.386,-2.060,0.179,1.727
-38.250,17.100,35.700,9.910,1.259,-1.441,-1.063,-0.935,1.374
-38.400,6.000,32.550,9.261,-0.804,-1.171,-1.182,-0.062,1.607
-36.900,-4.800,30.600,9.934,-0.572,-1.530,-1.569,0.602,1.574
-34.800,-9.750,28.650,9.019,-2.775,-1.192,-1.886,0.884,1.567
-28.950,-16.950,27.300,8.973,-3.433,-0.766,-1.302,0.271,1.274
-23.700,-22.800,25.500,8.428,-4.377,-1.386,-0.907,0.525,1.299
-15.750,-27.450,24.000,7.863,-5.531,-1.271,-0.881,0.482,1.393
-13.650,-29.700,20.400,6.931,-6.443,-0.761,-0.975,0.340,1.662
-4.800,-33.600,17.400,7.477,-8.114,-0.965,-1.067,0.768,1.650
3.000,-34.800,14.100,5.562,-8.253,-1.635,-0.669,1.059,1.326
6.000,-35.550,13.350,5.057,-8.818,-1.408,-0.559,1.219,1.084
12.300,-35.700,11.700,5.435,-8.112,-0.819,-0.254,1.635,0.819
15.900,-33.600,9.300,2.871,-9.201,-1.427,-0.618,1.316,0.937
17.400,-33.600,7.350,3.711,-9.230,-1.580,-0.666,1.589,0.969
20.400,-32.850,2.550,2.847,-9.795,-0.673,-0.406,1.747,0.793
21.150,-31.200,0.600,1.896,-10.041,-1.525,-0.171,1.566,0.722
23.250,-29.850,-0.900,1.324,-10.525,-1.786,-0.454,1.522,0.420
21.750,-28.650,-1.950,0.649,-9.955,-1.879,-0.321,1.668,0.331
20.400,-25.800,-6.600,1.003,-9.313,-1.561,-0.518,1.646,0.258
18.000,-28.650,-7.200,-0.723,-9.182,0.910,0.737,1.915,1.162
20.400,-26.550,-5.850,1.923,-9.768,-2.794,-0.560,1.471,0.628
17.700,-26.100,-5.850,-0.965,-10.716,-0.615,-0.272,1.304,-0.020
15.750,-26.700,-7.500,-0.196,-9.864,-0.103,0.228,1.298,0.084
12.900,-26.550,-7.800,0.141,-9.713,-1.159,0.134,0.977,-0.290
11.850,-27.450,-4.650,-0.273,-9.926,-0.563,-0.040,1.094,-0.285
6.600,-27.900,-3.450,0.733,-10.223,-0.007,0.171,1.301,-0.350
2.700,-27.450,-2.400,2.243,-10.202,-1.439,0.256,0.995,-1.107
-3.300,-25.800,-1.350,2.765,-11.253,-0.486,0.281,0.446,-1.453
-11.100,-24.000,1.200,1.664,-10.381,0.941,-0.296,1.296,-0.366
-11.700,-24.150,2.550,3.376,-9.754,-1.599,-1.105,1.506,0.200
-12.150,-22.950,2.550,2.337,-10.436,0.388,-0.417,1.075,0.039
-13.350,-22.800,4.950,1.827,-10.087,0.376,-0.413,1.636,0.838
-11.250,-27.000,7.800,2.658,-9.194,-1.080,-0.193,1.309,0.450
-11.100,-25.500,9.450,1.901,-9.898,-0.029,0.148,1.542,-0.138
-12.300,-25.500,13.500,1.245,-9.802,-0.807,-0.231,1.642,-0.007
-13.650,-27.300,15.150,0.919,-9.764,-0.785,-0.338,1.375,-0.040
-13.350,-25.500,16.500,0.845,-10.080,-0.666,-0.166,1.163,0.149
-12.300,-25.950,20.250,1.144,-9.426,-0.275,-0.190,1.247,0.225
-12.450,-27.750,18.900,1.657,-10.752,7.056,-0.453,1.716,0.349
-11.100,-29.550,21.300,-0.919,-10.197,-0.201,-0.440,1.740,1.219
