-28.650,52.200,4.950,9.230,2.861,1.951,-2.193,-0.336,-0.130
-26.550,53.100,5.550,9.646,2.909,2.076,-1.977,-0.529,-0.316
-22.500,54.900,10.500,8.983,2.631,1.956,-2.074,-0.360,-0.576
-22.200,58.050,16.950,8.885,2.538,2.306,-2.097,-0.653,-0.382
-21.450,58.800,19.050,9.148,2.732,2.322,-2.065,-0.582,-0.399
-20.100,57.450,25.650,8.748,2.734,2.428,-1.788,-0.777,-0.305
-19.500,55.350,29.250,9.036,3.201,2.253,-1.574,-0.950,-0.228
-19.500,55.350,29.250,9.254,3.508,1.800,-1.128,-1.009,-0.607
-18.750,56.100,28.050,9.038,3.900,1.884,-0.682,-1.552,-1.029
-15.300,58.800,25.500,8.133,4.132,0.426,-0.505,-2.303,-0.525
-15.300,58.800,25.500,8.317,4.700,-1.413,0.071,-2.649,0.373
-18.900,56.250,14.400,7.714,4.729,-3.958,0.094,-2.583,0.274
-17.250,54.900,3.900,6.495,4.238,-5.394,0.096,-2.888,0.557
-15.300,49.800,-5.700,6.124,3.771,-6.433,0.315,-2.985,1.552
-16.050,47.850,-9.750,4.477,3.182,-8.689,0.269,-1.701,1.765
-14.400,39.900,-16.350,3.723,2.138,-8.665,0.554,-1.593,1.650
-10.200,32.400,-23.100,2.480,1.087,-9.570,1.063,-2.185,1.579
-10.200,32.400,-23.100,0.826,-0.077,-9.998,1.014,-1.792,1.838
0.000,20.250,-29.400,0.256,-0.438,-9.385,1.623,-1.627,1.639
9.000,8.550,-30.900,-3.445,-2.708,-9.340,2.019,-1.381,1.472
9.000,8.550,-30.900,-3.397,-3.531,-9.237,1.574,-0.707,1.468
19.650,-4.950,-25.950,-5.088,-4.202,-8.155,2.029,-0.954,1.300
25.050,-13.950,-21.150,-5.519,-4.731,-7.037,2.179,-0.306,0.628
25.050,-13.950,-21.150,-5.624,-5.370,-6.421,0.994,0.794,1.060
27.600,-19.500,-12.900,-5.775,-5.392,-5.392,1.342,0.305,0.815
29.700,-22.500,-9.450,-6.002,-5.624,-5.351,1.442,-0.045,0.679
29.700,-22.500,-9.450,-6.819,-6.163,-4.939,1.117,0.488,0.843
34.800,-25.350,-1.050,-6.541,-5.983,-4.396,1.724,-0.176,0.707
38.400,-25.950,5.400,-7.180,-5.911,-3.079,1.432,0.065,0.339
38.400,-25.500,12.000,-7.676,-6.440,-3.105,1.300,0.235,0.320
38.400,-25.500,12.000,-7.539,-6.117,-2.361,1.154,0.647,0.508
43.050,-25.200,16.950,-7.652,-6.187,-2.169,1.517,0.635,0.394
44.400,-22.200,22.350,-7.570,-6.421,-1.717,1.893,0.162,0.491
44.400,-22.200,22.350,-8.078,-6.182,-0.409,2.477,-0.535,0.360
44.400,-16.800,40.200,-8.274,-5.600,0.761,2.290,-0.964,-0.205
42.300,-10.350,45.600,-8.657,-5.705,2.045,0.918,1.300,-0.330
42.300,-10.350,45.600,-8.595,-5.334,1.645,1.384,0.942,-0.346
46.800,-7.200,47.100,-8.823,-5.198,1.611,2.006,0.279,-0.309
47.700,-0.750,51.300,-8.619,-5.373,3.575,2.576,0.176,-0.169
47.700,-0.750,51.300,-8.210,-4.877,3.177,3.918,-2.324,-1.064
